year,TEAM,GP,MIN_St,OFFRTG_St,DEFRTG_St,NETRTG_St,AST%_St,AST/TO_St,AST/RATIO_St,OREB%/St,DREB%/St,REB%/St,TOV%_St,EFG%_St,TS%_St,PACE_St,PIE_St,POSS_St,MIN_B,OFFRTG_B,DEFRTG_B,NETRTG_B,AST%_B,AST/TO_B,AST/RATIO_B,OREB%_B,DREB%_B,REB%_B,TOV%_B,EFG%_B,TS%_B,PACE_B,PIE_B,POSS_B
2006,Denver Nuggets,82,2575,69.3,68.1,1.2,63.8,1.63,13,29.1,68.7,49.6,10.2,49.6,54.4,144.55,52.8,"7,751",1411,48.8,49.8,-1,59.8,1.49,8.2,31.5,67.3,48.9,7.2,47.2,51.6,199.55,47.9,"5,856"
2006,Sacramento Kings,82,2983,83.4,81.5,1.9,62.7,1.62,15.2,28.7,70.1,49.7,11.8,49.8,55.2,119.87,51.9,"7,446",983,43.7,43.9,-0.2,58.6,1.25,6.1,29.4,67.2,48.7,7.4,47.5,51.3,212.14,50.1,"4,340"
2006,Washington Wizards,82,2753,76.7,74.8,1.9,51.4,1.39,10.9,32.9,68.5,50.2,10.3,48.9,54.4,132.89,50.9,"7,624",1213,45.1,45.2,0,50.6,1.21,6.4,32.8,66.5,49.1,6.5,47.2,51.7,217.98,48.9,"5,513"
2006,Chicago Bulls,82,2424,64.1,64,0.1,59.8,1.49,12.3,29.5,70.7,50.2,9.7,48.9,52.8,150.17,49.6,"7,579",1557,49.3,48.5,0.8,60.5,1.44,7.4,31.5,69.5,50.5,7.6,48.5,52.7,197.63,51,"6,411"
2006,Indiana Pacers,82,2540,68.1,66.1,2,58.9,1.37,11.1,30.4,70.7,51.1,10.7,49.3,53.3,139.09,52,"7,361",1406,48.8,48.6,0.2,57.9,1.18,8.4,30.3,68.6,49.9,8.4,47.5,53.2,188.18,50.1,"5,509"
2006,Utah Jazz,82,2518,68,69.4,-1.5,65.1,1.43,12.5,35.3,70.7,52.8,11.3,47.6,53.7,136.29,50.2,"7,143",1458,51.2,52.9,-1.7,63.7,1.28,8.5,36.1,69.4,52.3,9.2,45.1,48.5,175.07,48.7,"5,309"
2006,Milwaukee Bucks,82,2760,74.6,74.2,0.4,59.4,1.45,12.5,31,71.8,51.2,11.4,49.7,54.3,130.07,49.4,"7,477",1211,48.1,50.2,-2.1,59.6,1.55,8.6,30.8,70.1,49.5,6.8,47.9,51.6,201.44,46.6,"5,076"
2006,New Orleans/Oklahoma City Hornets,82,2583,71,73.2,-2.2,55,1.51,11.6,28.8,71.8,49.6,9.7,46.5,52.4,131.38,48.4,"7,062",1378,49,50,-1,50.9,1.18,6.9,31.5,69.4,50,7.7,46.1,49.8,185.07,48.5,"5,302"
2006,Philadelphia 76ers,82,2893,78.2,79.2,-1,55.6,1.49,13.6,27.7,68,48,10.9,49.5,54.2,127.1,49.6,"7,651",1088,40.9,42,-1.2,53.4,1.26,4.8,30.6,66.3,48.4,6.1,46.6,52.2,234.01,48,"5,292"
2006,Orlando Magic,82,2709,73.8,75.3,-1.5,51.7,1.24,11,32.4,69.9,51.7,11.6,50.1,54.7,127.69,49,"7,207",1272,49.1,48.8,0.4,50.6,1.14,7.5,34.3,67.5,51.3,8,48.6,53.4,189.14,50.4,"5,015"
2006,Seattle SuperSonics,82,2617,73.8,76.1,-2.3,56,1.49,12,33.5,65.9,49.3,10.2,50.9,56.4,139.32,46.9,"7,597",1349,48.9,50.2,-1.2,53.4,1.25,6.9,34.9,66,50,7.5,49.2,52,204.15,46.3,"5,737"
2006,Golden State Warriors,82,2709,73.5,73.8,-0.3,57.6,1.51,13,28.7,68.6,48.2,10.2,48.5,52.2,134.37,48.1,"7,575",1257,45,46.3,-1.3,57.7,1.36,6,31.6,68.6,49.3,6.8,46.7,52,213,46.3,"5,580"
2006,Houston Rockets,82,2777,71.2,73.1,-1.9,58.9,1.35,12.9,28.6,70.9,50,11.5,47,51.7,125.37,48.3,"7,250",1189,43.1,42.8,0.3,57.1,1.27,5.7,30.3,69.5,50.3,6.9,47.3,52.3,208.73,50.8,"5,169"
2006,Boston Celtics,82,2702,74.4,74.8,-0.4,59.9,1.43,13.8,28.3,70.1,49.7,11.5,51.4,56.7,134.1,49.5,"7,548",1274,47,48.7,-1.7,54,0.97,5.9,30.2,68.1,49.6,9.5,48.1,50.5,193.83,46,"5,135"
2006,Minnesota Timberwolves,82,2739,72.4,72.9,-0.5,60.8,1.52,13.4,29.2,68,49.2,11.2,48.7,54,127.17,51.5,"7,254",1232,45.9,48.2,-2.3,56.2,1.28,7.3,30.5,65.8,48.4,7.7,46.5,48.4,192.69,47.1,"4,946"
2006,Toronto Raptors,82,2612,71.4,73.9,-2.5,53.3,1.5,11.2,28.3,70.7,48.5,9.3,49.9,55.5,139.15,45.7,"7,574",1379,49.9,51,-1.1,52.1,1.46,7.3,29.3,67.7,48.1,6.4,50.1,53.2,200.77,46.4,"5,767"
2006,Atlanta Hawks,82,2539,66.5,70.6,-4.1,57.3,1.33,12.3,33,66.5,49.2,10.8,48.5,51.8,142.21,45.7,"7,527",1437,48.9,50.5,-1.6,51.3,1.15,5.5,34.1,66.9,50.3,7.7,48.8,56.8,202.43,47.1,"6,065"
2006,Charlotte Bobcats,82,2595,68.9,72.1,-3.3,58.5,1.55,13.1,29.8,68,47.6,9.9,47.2,51.6,139.47,46.2,"7,548",1386,47,48.6,-1.6,56.9,1.32,5.9,31.9,67.3,48.4,7.2,44.9,49.6,202.23,46.5,"5,838"
2006,New York Knicks,82,2300,60.7,66.6,-5.9,53,1.03,10.1,32.8,69.9,51.2,11.5,48,53.7,152.91,42.3,"7,321",1686,57,58.1,-1.1,50.7,0.99,6.9,36.1,69.4,52.6,10.2,48.2,53,170.01,47.5,"5,955"
2006,Portland Trail Blazers,82,2288,63.8,70.6,-6.7,54.4,1.27,10.7,31.9,67,49.2,10.7,47.9,51.1,138.46,42.5,"6,604",1658,55.6,61.8,-6.2,51.9,1.19,8.4,29.3,64,46.5,9,46.8,51.1,159.57,42.1,"5,517"
2007,Dallas Mavericks,82,2583,75.5,68.3,7.1,53.7,1.53,12.4,31.8,72.5,52.5,9.9,51.9,57.9,134.52,56.7,"7,246",1368,47.3,46.2,1.1,55.2,1.26,6.5,32.3,70.8,51.6,7.4,48.8,50.6,202.66,52.1,"5,781"
2007,Phoenix Suns,82,2874,83.7,77.4,6.3,62.6,1.79,16.3,26.3,68.4,48.6,11,55.8,60.5,132.11,56.8,"7,915",1107,42.3,40.5,1.8,62.8,1.77,6.2,26.1,68,47.8,5.6,53.4,55.1,247.94,54.1,"5,706"
2007,San Antonio Spurs,82,2363,69.7,62.5,7.2,58.2,1.54,12.5,27.5,72.2,50.9,9.9,52.6,56.8,140.61,58.2,"6,928",1593,55.2,52.1,3.1,64,1.68,9.6,28.3,70.5,49.8,7.6,51.3,55,177.52,55.1,"5,892"
2007,Detroit Pistons,82,2721,77.8,73.7,4.1,60.4,1.91,14.7,29.6,68.1,48.9,9.3,49.7,54.4,123.67,53.6,"7,007",1255,48.3,46.8,1.5,59.5,1.5,6.3,33,67.1,50,7,46.9,51,192.42,52.7,"5,013"
2007,Houston Rockets,82,2754,75.5,70.5,5,59.8,1.57,13.8,28.5,73.2,51.2,10.6,50.5,54.6,129.05,54.3,"7,417",1217,44.3,44.5,-0.2,55.8,1.24,5.7,29.2,70.8,50.1,7.1,48.5,52.2,208.38,49.5,"5,304"
2007,Utah Jazz,82,2580,73.9,73,1,67.4,1.67,15.9,32.9,71.8,52.4,11.1,50.7,55.2,136.93,52.2,"7,361",1381,52.5,49.7,2.9,63.1,1.43,6.3,39.3,72.6,55.4,8.4,49.1,54.7,190.28,55,"5,481"
2007,Cleveland Cavaliers,82,2612,70.4,67.7,2.7,57.1,1.51,12.7,32.5,72.9,52,10.2,48.5,52.6,135.44,52.1,"7,383",1364,51.7,49.9,1.8,57.8,1.35,7,33,70.6,51.3,8,48.4,51.1,186.25,51.7,"5,298"
2007,Chicago Bulls,82,2689,73.4,69.8,3.6,60.8,1.48,13.3,30.6,71.1,51,11.4,49.4,54.2,133.95,53.7,"7,507",1267,44.2,41.8,2.3,58.7,1.25,7,34.4,69.7,52.2,7.7,49.1,51.9,222.6,54.4,"5,874"
2007,Toronto Raptors,82,2487,69.2,67.1,2.1,61.9,1.75,13.2,24.7,71.9,48.7,9.3,50.8,55.2,142.93,53.2,"7,403",1464,53,54.4,-1.4,56.9,1.49,8.2,25.5,69.7,47.2,7.3,49.6,54.6,187.26,48.2,"5,719"
2007,Denver Nuggets,82,2728,74.7,73.3,1.4,61.2,1.49,14.4,31.4,67.9,50,11.3,50.4,54.7,141.44,51.9,"8,039",1228,46.3,46,0.3,59.5,1.28,5.5,33.9,67.5,50.8,7.7,49.4,55,222.38,50.3,"5,690"
2007,Miami Heat,82,2554,69.4,70.1,-0.8,57.9,1.43,12.8,27.5,69.4,49.3,10.6,51,55.4,136.03,51.1,"7,245",1417,50.7,51.3,-0.6,57.1,1.34,7.4,28.6,69.2,49.3,8,50,51.2,182.49,50.2,"5,392"
2007,Golden State Warriors,82,2695,75.1,74.3,0.8,59.9,1.55,13.8,28.5,66.9,47.4,11,51.8,54.7,142.73,49.5,"8,013",1256,42.5,43.9,-1.4,59.6,1.37,6.6,28.6,64.7,46.7,6.7,50,55,244.57,47.7,"6,404"
2007,Los Angeles Lakers,82,2672,75.1,75.2,-0.1,59.7,1.46,13.9,28.9,69.7,49.6,11.3,51.9,56.2,137.1,50.2,"7,640",1334,51.3,51.6,-0.2,59.4,1.44,7,32.2,67.6,49.6,7.6,49.6,53.5,191.8,49.3,"5,330"
2007,New Jersey Nets,82,2651,72.4,71.9,0.5,67.3,1.67,15.3,27.5,73.1,50.4,10.7,50.8,54.8,134.67,51,"7,444",1325,47.2,49.1,-1.9,67.4,1.51,6.9,27.5,68.2,48.2,7.5,49.7,54.3,200.68,47.7,"5,536"
2007,Washington Wizards,82,2738,79.2,78.5,0.7,53.7,1.51,12.2,31.4,67.9,49,10.2,49.9,55.1,133.62,49.2,"7,618",1228,48.2,49.8,-1.6,55.1,1.37,6.8,30.8,67.6,48.6,6.9,47.4,51.4,204.46,46.8,"5,227"
2007,Los Angeles Clippers,82,2721,72.5,73.6,-1.1,61,1.45,12.4,30.1,71.4,51,11.4,48.2,54.2,131.38,50,"7,448",1225,44.1,43.2,1,61.5,1.37,8.1,31.9,70.6,51.9,7,47.9,52.4,217.28,53.2,"5,536"
2007,Orlando Magic,82,2503,69.5,69.1,0.4,52.9,1.11,10.7,32.7,70.8,52.2,12.5,50.3,55.5,135.93,49.9,"7,085",1453,53.4,52.8,0.6,53.2,1.07,8.2,34.3,67.9,51.4,9.5,49.5,52.3,175.87,50.9,"5,330"
2007,New Orleans/Oklahoma City Hornets,82,2765,76.3,77.7,-1.5,51.6,1.34,11.9,32.3,72.4,51.7,11.2,48.1,52.6,125.46,48.2,"7,226",1211,45.1,45.5,-0.4,52.2,1.2,6.4,30.9,70.8,50.8,7.3,47.6,50.7,204.3,49,"5,152"
2007,Indiana Pacers,82,2613,70.8,71.8,-1,59.1,1.35,12.1,31,70,50,11.4,47.6,51.8,135.8,49.3,"7,392",1343,47.3,49.4,-2.1,57.3,1.09,7.4,34.3,68.2,50.9,8.9,47,53.4,197.47,46.8,"5,518"
2007,Philadelphia 76ers,82,2668,70.2,72.3,-2.1,57.4,1.37,13.5,30.4,67.9,49.4,11.2,48.5,53.2,134.51,49.1,"7,480",1308,44.9,46.7,-1.7,55.8,1.24,5.2,30.9,67.6,49.2,7.4,46.9,52.6,207.25,48.4,"5,651"
2007,Charlotte Bobcats,82,2628,68.7,70.8,-2.2,62.2,1.56,12.7,29.5,67.8,48.1,10.3,48.4,53.5,138.97,47.8,"7,605",1373,44.7,47,-2.3,61.7,1.39,7.5,30.7,68.9,49.2,7.2,47.3,50.1,212.64,45.7,"6,083"
2007,New York Knicks,82,2690,71.6,74.3,-2.7,53.5,1.12,11.1,32.6,71.4,52.2,12.5,49.9,54.8,134.01,46.6,"7,512",1311,43.4,43.9,-0.5,51.2,1.03,6,35.9,71.5,53.6,7.7,48.3,52,221.04,48.2,"6,034"
2007,Sacramento Kings,82,2633,73.8,74.8,-1,58.3,1.5,12.6,26.2,70.4,47.8,10.2,49.5,54.9,138.36,48.6,"7,585",1328,48.6,49.6,-1,53.1,1.2,6.6,27.7,66.8,47.6,7.5,48.2,53.5,201.46,48.3,"5,563"
2007,Minnesota Timberwolves,82,2709,72.2,75.3,-3.1,62.8,1.52,13.7,28,70,49.7,11.4,49.7,54.6,132.01,48.9,"7,455",1292,49.1,50.6,-1.5,59,1.29,8,31.7,69.4,50.6,8.3,47.7,51.6,188.98,48.4,"5,088"
2007,Portland Trail Blazers,82,2444,68.2,71.6,-3.4,52.1,1.2,11,32.4,71.1,51.3,11.1,48.4,54.4,135.64,45.4,"6,902",1547,54.7,56.8,-2.2,53.5,1.27,7.8,32.7,67.6,49.7,8.5,48.1,50.7,170.66,46.7,"5,506"
2007,Seattle SuperSonics,82,2699,74.3,75.7,-1.4,55.9,1.4,12.1,30.7,68.4,49.4,11.2,50.8,55.7,134.69,48,"7,574",1267,43.3,45.6,-2.2,54.9,1.21,7,32.4,66,49,7.2,48,51,218.68,46,"5,766"
2007,Atlanta Hawks,82,2547,66,69,-3,56.9,1.25,11.4,32.5,68.1,50,11.2,47.4,52.4,140.41,47,"7,447",1429,46.4,49,-2.7,53.1,1.13,6.4,33.2,66.8,49.8,7.9,46.6,52.1,200.54,45.8,"5,966"
2007,Milwaukee Bucks,82,2784,76.6,78.8,-2.2,56.7,1.45,13.2,30.2,66.4,48.1,11.5,50.9,54.9,129.92,46.4,"7,525",1187,45.1,48.2,-3.1,56.9,1.38,7,31.4,64.2,47.3,7,49.2,51.8,216.72,43.5,"5,345"
2007,Boston Celtics,82,2643,72.4,75.3,-2.9,57.3,1.27,12,29.8,71.2,50.3,12.1,48.6,54.7,132.16,46,"7,272",1328,48.3,49.3,-0.9,56.5,1.09,7.4,32.8,69,50.1,8.8,46.6,49.1,194.49,45.7,"5,369"
2007,Memphis Grizzlies,82,2560,68.8,72.7,-3.9,57,1.27,11.7,28.6,68.6,48.5,11.2,50.3,55.3,144.27,45.8,"7,691",1436,49.4,51.2,-1.8,54.2,1.21,7.2,30.1,67.5,48.8,7.8,50.5,55.8,205.92,46.9,"6,155"
2008,Boston Celtics,82,2563,79.1,69,10.1,61.3,1.63,15,29.4,71.9,52.1,11,53.6,58.2,129.85,60.2,"6,934",1388,55.6,53,2.7,61.6,1.21,7.6,32.6,68.5,51.1,9.8,49.6,54,171.49,53.6,"4,966"
2008,Detroit Pistons,82,2572,80.2,73.5,6.7,62.7,2.15,15.5,31,70.6,50.6,8.8,50.1,54.9,122.08,55.3,"6,537",1374,57.3,53.6,3.8,57.8,1.56,7.6,35.8,69.1,52.6,7.9,48.4,51.8,167.53,54.9,"4,789"
2008,Los Angeles Lakers,82,2638,78.7,73,5.7,60.9,1.75,13.8,29.6,71.5,51.3,10,52.5,57.7,138.25,55.5,"7,600",1318,56.3,53.3,3,63.2,1.69,9.6,30,67.7,49.5,7.6,52.5,55.2,188.73,54.2,"5,183"
2008,New Orleans Hornets,82,2772,84.8,79.1,5.6,57.3,2.02,14.8,29.9,72.3,50.7,9.2,52.1,56.8,121.84,53.4,"7,040",1189,51,50.2,0.8,54.2,1.46,6.9,30.2,70.4,50.3,7.2,49,49.3,182.64,50.6,"4,519"
2008,San Antonio Spurs,82,2419,68.8,64.9,4,57.8,1.73,12.1,26.4,74.1,50.6,8.8,50.9,55,139.02,53.5,"7,003",1527,50.3,48.5,1.8,59.6,1.56,8.6,27.5,72.1,49.9,7.1,49.5,53,187.14,53.1,"5,965"
2008,Houston Rockets,82,2655,74.8,70.9,3.9,58.4,1.58,13.2,32,71,51.8,10.5,49.3,52.8,129.39,54.1,"7,162",1291,50.4,48.6,1.8,58.8,1.53,7.8,33,71.5,52.1,7.3,49,52.8,189.52,52.3,"5,104"
2008,Phoenix Suns,82,2790,82.7,76.9,5.8,64.5,1.89,16.2,25.6,68.2,48.9,10.6,56,61.3,134.92,57.1,"7,843",1166,44.7,45.4,-0.7,64.4,1.74,7.6,24.7,65.4,46.4,6.2,53.1,53,233.75,52.1,"5,675"
2008,Utah Jazz,82,2642,80.2,74.7,5.5,66.6,1.89,17,31.3,71.4,51.8,10.7,54.2,58.8,134.93,55.7,"7,427",1299,53.4,50.4,3,64.9,1.63,7,35.2,70.2,52.6,7.8,50.1,53.9,190.41,55.3,"5,155"
2008,Orlando Magic,82,2785,80,75.4,4.6,57,1.51,12.8,26.7,71.1,50,10.9,54.7,59,132.19,53.2,"7,677",1171,45.4,44,1.4,52.7,1.33,6.9,29,70.4,50.2,6.4,51.1,53.2,218.47,52.2,"5,338"
2008,Dallas Mavericks,82,2557,75.2,70,5.1,57.5,1.77,13.3,30.1,72,51.8,9,51.2,56.5,136.02,55.2,"7,246",1389,49,48.9,0.1,55.6,1.47,6.7,29.8,70.8,50.8,6.7,48.5,53.1,196.64,50.6,"5,684"
2008,Denver Nuggets,82,2772,78,76.1,1.9,61.5,1.74,15.1,28.7,68.4,49.1,10.2,51.1,55.4,140.38,52.8,"8,113",1199,50,47.6,2.4,60.4,1.56,6.1,30.2,69.1,50,6.8,51,56.4,219.57,53.3,"5,494"
2008,Golden State Warriors,82,2796,81.4,79.3,2.1,54.1,1.75,14.2,29.4,68,48.1,9.5,51.8,54.9,137,50.2,"7,990",1160,42.5,42.8,-0.3,53.3,1.56,4.6,31.9,65.5,48.1,5.3,49.3,54.4,252.39,48.1,"6,113"
2008,Cleveland Cavaliers,82,2572,69.4,70.1,-0.7,56,1.46,12.2,32.4,72.7,52,10.1,48.3,52.5,137.76,49,"7,394",1399,53,52.9,0.1,55.4,1.38,6.8,35.1,69.4,51.5,7.6,47.4,50.5,179.28,49,"5,228"
2008,Washington Wizards,82,2753,78.7,77.1,1.5,53.8,1.59,12.6,32.5,70.9,51.1,9.8,49.2,54.3,126.66,50.2,"7,264",1228,49,51.8,-2.8,53.8,1.29,6.7,30.9,66.5,48.5,7.6,48.3,51.6,190.58,45.4,"4,874"
2008,Portland Trail Blazers,82,2553,70.9,71.2,-0.2,58.9,1.69,12.8,30,70.2,50.1,9.4,49.5,53.5,133.42,49.6,"7,088",1428,51.4,52.3,-0.9,59.4,1.56,8,30.8,65.5,48.5,7.1,48,52.5,182.64,49.5,"5,430"
2008,Toronto Raptors,82,2506,75.7,72.4,3.3,62.3,2.13,14,26,71,48.9,8.5,52,57,133.02,53.1,"6,934",1460,56.5,56,0.6,61.6,1.88,10.4,28.3,70.7,49,7.1,49.5,51.9,172.55,49.9,"5,242"
2008,Philadelphia 76ers,82,2650,73.2,73.6,-0.3,55.4,1.43,12.9,34.8,69.5,51.8,11.1,48.5,52.8,130.37,49.6,"7,196",1301,51.1,50,1.2,53.5,1.41,6.7,35.6,67.4,51,7.2,47.7,50.9,191.5,50.6,"5,191"
2008,Sacramento Kings,82,2822,78.3,79.2,-0.8,53.1,1.26,12.6,29.1,69.5,49.6,12,51.1,56.6,131.93,49.2,"7,759",1144,44.4,46.9,-2.5,47.1,1.01,5,29,67.4,48.5,7.3,48.4,53.1,219.82,45.8,"5,243"
2008,Atlanta Hawks,82,2789,75.4,76.4,-1,63.2,1.58,14.5,31.6,69.2,50.5,11.3,48.8,53,129.38,50.4,"7,514",1182,43.7,44.9,-1.2,54.3,1.24,5.2,35.9,66,51,6.8,47.2,54.9,221.93,48.3,"5,459"
2008,Indiana Pacers,82,2639,71.8,72.7,-0.9,61.8,1.57,12.8,27,70.9,48.7,10.3,50.1,55.4,144.93,48.5,"7,961",1312,48,48.4,-0.4,56.6,1.38,7.5,29.5,68.5,48.7,7.1,49,51.2,214.68,48.4,"5,855"
2008,New Jersey Nets,82,2631,70.4,73.4,-3,68.8,1.65,15.2,29.8,71.9,50.7,10.8,48.9,53.9,137.74,48.2,"7,548",1335,44.9,48.2,-3.3,64.4,1.4,5.8,30.4,68.1,49.2,7.3,46.6,50.3,203.82,45.9,"5,667"
2008,Chicago Bulls,82,2540,68.9,71.2,-2.3,60.8,1.57,12.1,31.9,69.6,50.1,10.2,47.2,50.5,140.4,48,"7,425",1421,49.1,50.3,-1.2,60.3,1.42,8.3,33.5,67.3,49.9,7.6,46.6,53.1,197.27,48,"5,835"
2008,Charlotte Bobcats,82,2803,75.7,78.9,-3.1,59.2,1.48,13.4,28.2,67.5,47.8,11.4,49.8,53.6,127.86,47,"7,461",1173,42.8,45,-2.1,58.6,1.39,6.6,32.4,66.9,49.4,6.6,47.7,51.9,220.77,46.7,"5,393"
2008,Milwaukee Bucks,82,2687,73.7,78.8,-5.1,58.5,1.48,13.2,31.8,70.1,50.4,11.2,49,53.4,131.06,45.8,"7,329",1284,50,53.5,-3.5,57.5,1.4,7.3,36,68.1,51,7.6,46.6,49.3,191.08,44.1,"5,108"
2008,Los Angeles Clippers,82,2606,66.1,71.9,-5.8,62,1.49,11.4,25.8,70.8,48.2,10.2,46.7,53,140.93,45.4,"7,643",1355,45.9,48.2,-2.3,60.2,1.42,8.8,28.4,69.2,48.8,7,46.1,49.8,204.1,47.8,"5,757"
2008,New York Knicks,82,2597,69.7,74.9,-5.2,52.4,1.31,10.6,31.4,70.4,50.2,10.4,47.7,52.3,138.06,43.6,"7,462",1379,47.1,49.5,-2.3,50,1.25,6.9,33.5,68.3,50.2,7,47.3,50.5,202.84,44.7,"5,820"
2008,Memphis Grizzlies,82,2610,70.7,75.8,-5.2,51.7,1.27,10.7,27,70.7,48.7,10.7,50.4,54.5,141.76,44.5,"7,704",1351,48.6,50.3,-1.7,51,1.23,7.5,29,70.5,49.5,7.3,49.2,52.5,205.79,46.5,"5,783"
2008,Minnesota Timberwolves,82,2565,68.1,73.6,-5.6,53.4,1.41,12.1,30.7,70.4,49.8,10.2,48.4,51.9,139.95,43,"7,477",1381,49.2,51.7,-2.5,52.2,1.31,6.6,32.6,70.2,50.8,7.6,48.2,51.8,194.28,44.5,"5,592"
2008,Seattle SuperSonics,82,2464,65,71.3,-6.3,56.9,1.36,11,29.9,70.7,50.2,10.7,46.7,51.3,149.15,44.4,"7,644",1502,50,53.3,-3.4,54.4,1.29,8.7,31.4,68.8,50.3,8.1,46.7,50.3,194,46.2,"6,058"
2008,Miami Heat,82,2675,68.2,75.4,-7.3,59.7,1.42,13.2,25.3,68.7,46.8,11,48.9,52.7,133.41,44.1,"7,433",1291,42.7,45.7,-3,56,1.26,5.7,28.5,67,47.5,6.8,46.8,51.1,211.17,45.4,"5,683"
2009,Cleveland Cavaliers,82,2635,78,68.8,9.2,55.6,1.69,14.3,30.5,71.6,51.6,9.5,52.6,57,129.93,57.7,"7,139",1321,54.2,53,1.2,53.9,1.4,5.5,30.6,69.2,50.5,7.5,50.5,53.3,177.82,51.9,"4,900"
2009,Los Angeles Lakers,82,2584,76.8,69.8,7.1,56.2,1.81,12.7,32.4,71,52.1,9,52,57.3,140.62,55.9,"7,572",1372,57.1,55.4,1.8,60.8,1.6,9.6,33,67.4,50.2,8.1,50,51.3,180.66,52.4,"5,162"
2009,Boston Celtics,82,2736,81.7,74.6,7.1,61.2,1.52,15.7,31.2,72.6,53.2,12.4,54.1,58,124.32,57.4,"7,093",1240,54.7,52.7,2.1,58.9,1.31,6.7,31.9,69.1,50.8,8.8,50,54.8,175.19,52.9,"4,536"
2009,Orlando Magic,82,2740,78.5,71.7,6.8,54.7,1.43,12.8,26.8,71.7,50.1,10.6,53.2,57.1,131,55.6,"7,481",1206,46.2,45.5,0.7,53.7,1.31,5.8,28.3,71.6,50.4,6.7,49.4,52.5,207.85,51.8,"5,224"
2009,Denver Nuggets,82,2494,70.7,67.8,2.9,58.4,1.54,11.7,29,69.7,49.9,9.7,51.8,56.7,147.83,53.2,"7,685",1452,54.4,53.6,0.8,61.5,1.31,9,34.7,66,51,9,50.1,55.4,189.56,52.4,"5,740"
2009,Portland Trail Blazers,82,2450,74.1,68.7,5.4,55,1.73,12.1,35.2,72.1,53.2,8.8,51.8,55.9,135.06,54.5,"6,898",1516,56.3,55.3,1,55.6,1.37,8.2,36,68.9,52.3,8.2,49.9,54.3,171.11,50.7,"5,411"
2009,San Antonio Spurs,82,2444,70.6,67,3.6,57,1.94,13.3,24.7,74.8,50.3,8,52.6,55.2,138.31,52.5,"7,044",1537,50.7,49.9,0.8,57.2,1.6,7.5,27.5,72.9,50.2,6.8,49.4,54.1,183.44,51.8,"5,879"
2009,Houston Rockets,82,2715,76.6,72.1,4.5,56.4,1.5,12.5,30.1,71.7,51.7,10.6,50.8,54.8,129.32,54.2,"7,314",1246,51.9,51.9,0,55.6,1.31,8,32.3,70.9,51.6,8,48.5,54.8,183.28,50.1,"4,757"
2009,Dallas Mavericks,82,2485,72.5,69.9,2.7,57.8,1.82,13.3,28.9,71.8,50.6,8.7,51.2,55.1,141.55,53.2,"7,331",1476,51.6,52.4,-0.7,55.2,1.53,7.1,30.9,68.9,50.1,6.9,49,54.9,190.41,50.6,"5,859"
2009,New Orleans Hornets,82,2739,79.9,76.9,3,55.4,1.71,14,28.3,71.2,50.1,9.7,51.3,55.7,122.77,52.8,"7,002",1212,44,45.5,-1.5,55,1.28,5.4,28.1,69.5,48.5,6.8,47.2,52.1,203.71,48.1,"5,143"
2009,Utah Jazz,82,2556,73.3,71.7,1.6,63.1,1.77,14.1,30.6,69.5,50.1,9.8,51.5,56.4,142.85,52.6,"7,605",1420,52.9,51.2,1.7,66.9,1.52,8.8,33.5,68.8,51.3,8.4,48.3,53.4,186.23,55.3,"5,514"
2009,Atlanta Hawks,82,2820,79.3,78.4,0.9,57.8,1.67,13.9,28.8,69.1,49,10.2,50.9,54.5,123.87,50.5,"7,278",1121,43.9,42.8,1.1,51.5,1.37,5.3,31.5,65.9,49,5.9,49.4,54.7,221.4,51.1,"5,177"
2009,Phoenix Suns,82,2658,82.8,80.6,2.2,57.8,1.59,14.8,28.4,69.3,50.1,11.4,56.1,60.4,134.3,53.2,"7,435",1293,52.6,52.4,0.2,53.6,1.27,7,35.2,65.7,50.7,8.2,51.3,53.7,199.26,50.8,"5,354"
2009,Miami Heat,82,2603,73.3,72.7,0.6,55.5,1.64,13.8,28.2,70,48.9,9.5,50.5,55,133.74,51.2,"7,250",1388,49.9,50.3,-0.4,54.3,1.61,5.6,28.2,67.9,47.6,6.2,49.2,51.7,190.2,48.9,"5,504"
2009,Chicago Bulls,82,2672,72.2,73.7,-1.5,55.1,1.44,11.5,32.2,67.6,49.9,10.4,49.2,54,139.2,48.8,"7,747",1314,47.7,46.2,1.5,56,1.47,7.8,32,67.4,49.8,6.6,49.3,54.3,213.27,52.1,"5,845"
2009,Philadelphia 76ers,82,2633,71.9,70.6,1.3,56,1.48,12.6,34,69.9,51.8,10.4,48.8,53.8,134.43,51.7,"7,369",1318,52.9,54.5,-1.7,52.8,1.31,6.5,34.7,64.1,49,7.6,47.8,51.9,185.18,47.4,"5,083"
2009,Detroit Pistons,82,2737,75,75.2,-0.1,57.1,1.81,13.5,29.7,71.7,50.6,9.2,48.4,52.2,123.87,49.9,"7,064",1244,48.1,48.6,-0.6,55.6,1.59,6.8,34,69.7,51.5,6.4,48.1,52.8,195.02,48.8,"5,051"
2009,Indiana Pacers,82,2616,72.7,72.8,0,55.2,1.55,11.5,29.4,72.1,50.5,9.7,50.5,55.6,145.5,49.3,"7,926",1350,47.3,48.5,-1.3,54.9,1.39,8.1,28.7,68.1,48.5,6.9,49.4,51.6,214.82,47.9,"6,035"
